False_Positive_Rate,True_Positive_Rate
0.0449770676135523,0.7220506485484868
0.0449770676135523,0.7226683137739345
0.04512501849386004,0.7226683137739345
0.04512501849386004,0.7232859789993823
0.045272969374167776,0.7232859789993823
0.045272969374167776,0.7239036442248301
0.04601272377570646,0.7239036442248301
0.04601272377570646,0.7251389746757257
0.046308625536321944,0.7251389746757257
0.046308625536321944,0.7263743051266214
0.04764018345909158,0.7263743051266214
0.04764018345909158,0.7269919703520692
0.04778813433939932,0.7269919703520692
0.04778813433939932,0.727609635577517
0.047936085219707054,0.727609635577517
0.047936085219707054,0.7294626312538605
0.04808403610001479,0.7294626312538605
0.04808403610001479,0.7300802964793082
0.048231986980322536,0.7300802964793082
0.048231986980322536,0.730697961704756
0.04837993786063027,0.730697961704756
0.04837993786063027,0.7331686226065472
0.04911969226216896,0.7331686226065472
0.04911969226216896,0.7337862878319951
0.049415594022784434,0.7337862878319951
0.049415594022784434,0.7344039530574429
0.05000739754401539,0.7344039530574429
0.05000739754401539,0.7350216182828907
0.050303299304630865,0.7350216182828907
0.050303299304630865,0.7362569487337863
0.05059920106524634,0.7362569487337863
0.05059920106524634,0.7368746139592341
0.05148690634709276,0.7368746139592341
0.05148690634709276,0.7381099444101297
0.0516348572274005,0.7381099444101297
0.0516348572274005,0.7393452748610253
0.05178280810770824,0.7393452748610253
0.05178280810770824,0.7430512662137122
0.05207870986832372,0.7430512662137122
0.05207870986832372,0.74366893143916
0.05222666074863146,0.74366893143916
0.05222666074863146,0.7442865966646078
0.05252256250924693,0.7442865966646078
0.05252256250924693,0.7449042618900555
0.05267051338955467,0.7449042618900555
0.05267051338955467,0.7455219271155034
0.052818464269862406,0.7455219271155034
0.052818464269862406,0.746757257566399
0.05326231691078562,0.746757257566399
0.05326231691078562,0.7473749227918468
0.05400207131232431,0.7473749227918468
0.05400207131232431,0.7479925880172946
0.054297973072939786,0.7479925880172946
0.054297973072939786,0.7486102532427424
0.05444592395324752,0.7486102532427424
0.05444592395324752,0.7498455836936381
0.05503772747447847,0.7498455836936381
0.05503772747447847,0.7504632489190859
0.05562953099570942,0.7504632489190859
0.05562953099570942,0.7510809141445337
0.055777481876017165,0.7510809141445337
0.055777481876017165,0.7516985793699815
0.05607338363663264,0.7516985793699815
0.05607338363663264,0.7523162445954292
0.05651723627755585,0.7523162445954292
0.05651723627755585,0.7535515750463249
0.05666518715786359,0.7535515750463249
0.05666518715786359,0.7541692402717727
0.05755289243971002,0.7541692402717727
0.05755289243971002,0.7547869054972205
0.057848794200325494,0.7547869054972205
0.057848794200325494,0.7554045707226683
0.05814469596094097,0.7554045707226683
0.05814469596094097,0.7560222359481161
0.058292646841248706,0.7560222359481161
0.058292646841248706,0.756639901173564
0.05918035212309513,0.756639901173564
0.05918035212309513,0.7572575663990118
0.05947625388371061,0.7572575663990118
0.05947625388371061,0.7578752316244596
0.05962420476401835,0.7578752316244596
0.05962420476401835,0.7603458925262507
0.05992010652463382,0.7603458925262507
0.05992010652463382,0.7609635577516985
0.06051191004586477,0.7609635577516985
0.06051191004586477,0.7615812229771464
0.06080781180648025,0.7615812229771464
0.06080781180648025,0.762816553428042
0.060955762686787984,0.762816553428042
0.060955762686787984,0.7634342186534898
0.06110371356709572,0.7634342186534898
0.06110371356709572,0.7640518838789376
0.06125166444740346,0.7640518838789376
0.06125166444740346,0.7646695491043854
0.061843467968634415,0.7646695491043854
0.061843467968634415,0.7652872143298333
0.06213936972924989,0.7652872143298333
0.06213936972924989,0.7659048795552811
0.06228732060955763,0.7659048795552811
0.06228732060955763,0.7665225447807289
0.062435271489865364,0.7665225447807289
0.062435271489865364,0.7671402100061766
0.06287912413078858,0.7671402100061766
0.06287912413078858,0.7683755404570722
0.06302707501109632,0.7683755404570722
0.06302707501109632,0.76899320568252
0.06391478029294274,0.76899320568252
0.06391478029294274,0.7696108709079679
0.06421068205355822,0.7696108709079679
0.06421068205355822,0.7702285361334157
0.06524633821571238,0.7702285361334157
0.06524633821571238,0.7708462013588635
0.06554223997632785,0.7708462013588635
0.06554223997632785,0.7714638665843113
0.06613404349755882,0.7714638665843113
0.06613404349755882,0.772699197035207
0.06628199437786655,0.772699197035207
